distance;cluster
1,3125;4521
1,3125;4520
1,3125;4519
1,3125;4518
1,3125;4517
1,3125;4516
1,3125;4515
1,3125;4514
1,3125;4513
1,3125;4512
1,3125;4511
1,3125;4510
1,3125;4509
1,3125;4508
1,3125;4507
1,3125;4506
1,3125;4505
1,3125;4504
1,3125;4503
1,3125;4502
1,3125;4501
1,3125;4500
1,3125;4499
1,3125;4498
1,3125;4497
1,3125;4496
1,3125;4495
1,3125;4494
1,3125;4493
1,3125;4492
1,3125;4491
1,3125;4490
1,3125;4489
1,3125;4488
1,3125;4487
1,3125;4486
1,3125;4485
1,3125;4484
1,3125;4483
1,3125;4482
1,3125;4481
1,3125;4480
1,3125;4479
1,3125;4478
1,3125;4477
1,3125;4476
1,3125;4475
1,3125;4474
1,3125;4473
1,3125;4472
1,3125;4471
1,3125;4470
1,3125;4469
1,3125;4468
1,3125;4467
1,3125;4466
1,3125;4465
1,3125;4464
1,3125;4463
1,3125;4462
1,3125;4461
1,3125;4460
1,3125;4459
1,3125;4458
1,3125;4457
1,3125;4456
1,3125;4455
1,3125;4454
1,3125;4453
1,3125;4452
1,3125;4451
1,3125;4450
1,3125;4449
1,3125;4448
1,3125;4447
1,3125;4446
1,3125;4445
1,3125;4444
1,3125;4443
1,3125;4442
1,3125;4441
1,3125;4440
1,3125;4439
1,3125;4438
1,3125;4437
1,3125;4436
1,3125;4435
1,3125;4434
1,3125;4433
1,3125;4432
1,3125;4431
1,3125;4430
1,3125;4429
1,3125;4428
1,3125;4427
1,3125;4426
1,3125;4425
1,3125;4424
1,3125;4423
1,3125;4422
1,3125;4421
1,3125;4420
1,3125;4419
1,3125;4418
1,3125;4417
1,3125;4416
1,3125;4415
1,3125;4414
1,3125;4413
1,3125;4412
1,3125;4411
1,3125;4410
1,3125;4409
1,3125;4408
1,3125;4407
1,3125;4406
1,3125;4405
1,3125;4404
1,3125;4403
1,3125;4402
1,3125;4401
1,3125;4400
1,3125;4399
1,3125;4398
1,3125;4397
1,3125;4396
1,3125;4395
1,3125;4394
1,3125;4393
1,3125;4392
1,3125;4391
1,3125;4390
1,3125;4389
1,3125;4388
1,3125;4387
1,3125;4386
1,3125;4385
1,3125;4384
1,3125;4383
1,3125;4382
1,3125;4381
1,3125;4380
1,3125;4379
1,3125;4378
1,3125;4377
1,3125;4376
1,3125;4375
1,3839285;4374
1,3839285;4373
1,3839285;4372
1,3839285;4371
1,3839285;4370
1,3839285;4369
1,3839285;4368
1,3839285;4367
1,3839285;4366
1,3839285;4365
1,3839285;4364
1,3839285;4363
1,3839285;4362
1,3839285;4361
1,3839285;4360
1,3839285;4359
1,3839285;4358
1,3839285;4357
1,3839285;4356
1,3839285;4355
1,3839285;4354
1,3839285;4353
1,3839285;4352
1,3839285;4351
1,3839285;4350
1,3839285;4349
1,3839285;4348
1,3839285;4347
1,3839285;4346
1,3839285;4345
1,3839285;4344
1,3839285;4343
1,3839285;4342
1,3839285;4341
1,3839285;4340
1,3839285;4339
1,3839285;4338
1,3839285;4337
1,3839285;4336
1,3839285;4335
1,3839285;4334
1,3839285;4333
1,3839285;4332
1,3890625;4331
1,4765625;4330
1,4765625;4329
1,4765625;4328
1,4765625;4327
1,4765625;4326
1,4765625;4325
1,4765625;4324
1,4765625;4323
1,4765625;4322
1,4765625;4321
1,4765625;4320
1,4765625;4319
1,4765625;4318
1,4765625;4317
1,5;4316
1,5;4315
1,5;4314
1,5;4313
1,5;4312
1,5;4311
1,5;4310
1,5;4309
1,5;4308
1,5;4307
1,5;4306
1,5;4305
1,5;4304
1,5;4303
1,5;4302
1,5;4301
1,5;4300
1,5;4299
1,5;4298
1,5;4297
1,5;4296
1,5;4295
1,5;4294
1,5;4293
1,5;4292
1,5;4291
1,5;4290
1,5;4289
1,5;4288
1,5;4287
1,5;4286
1,5;4285
1,5;4284
1,5;4283
1,5;4282
1,5;4281
1,5;4280
1,5;4279
1,5;4278
1,5;4277
1,5;4276
1,5;4275
1,5;4274
1,5;4273
1,5;4272
1,5;4271
1,5;4270
1,5;4269
1,5;4268
1,5;4267
1,5;4266
1,5;4265
1,5;4264
1,5;4263
1,5;4262
1,5;4261
1,5;4260
1,5;4259
1,5;4258
1,5;4257
1,5;4256
1,5;4255
1,5;4254
1,5;4253
1,5;4252
1,5;4251
1,5;4250
1,5;4249
1,5;4248
1,5;4247
1,5;4246
1,5;4245
1,5;4244
1,5;4243
1,5;4242
1,5;4241
1,5;4240
1,5;4239
1,5;4238
1,5;4237
1,5;4236
1,5;4235
1,5;4234
1,5;4233
1,5;4232
1,5;4231
1,5;4230
1,5;4229
1,5;4228
1,5;4227
1,5;4226
1,5;4225
1,5;4224
1,5;4223
1,5;4222
1,5;4221
1,5;4220
1,5;4219
1,5;4218
1,5;4217
1,5;4216
1,5;4215
1,5;4214
1,5;4213
1,5;4212
1,5;4211
1,5;4210
1,5;4209
1,5;4208
1,5;4207
1,5;4206
1,5;4205
1,5;4204
1,5;4203
1,5;4202
1,5;4201
1,5;4200
1,5;4199
1,5;4198
1,5;4197
1,5;4196
1,5;4195
1,5;4194
1,5;4193
1,5;4192
1,5;4191
1,5;4190
1,5;4189
1,5;4188
1,5;4187
1,5;4186
1,5;4185
1,5;4184
1,5;4183
1,5;4182
1,5;4181
1,5;4180
1,5;4179
1,5;4178
1,5;4177
1,5;4176
1,5;4175
1,5;4174
1,5;4173
1,5;4172
1,5;4171
1,5;4170
1,5;4169
1,5;4168
1,5;4167
1,5;4166
1,5;4165
1,5;4164
1,5;4163
1,5;4162
1,5;4161
1,5;4160
1,5;4159
1,5;4158
1,5;4157
1,5;4156
1,5;4155
1,5;4154
1,5;4153
1,5;4152
1,5;4151
1,5;4150
1,5;4149
1,5;4148
1,5;4147
1,5;4146
1,5;4145
1,5;4144
1,5;4143
1,5;4142
1,5;4141
1,5;4140
1,5;4139
1,5;4138
1,5;4137
1,5;4136
1,5;4135
1,5;4134
1,5;4133
1,5;4132
1,5;4131
1,5;4130
1,5;4129
1,5;4128
1,5;4127
1,5;4126
1,5;4125
1,5;4124
1,5;4123
1,5;4122
1,5;4121
1,5;4120
1,5;4119
1,5;4118
1,5;4117
1,5;4116
1,5;4115
1,5;4114
1,5;4113
1,5;4112
1,5;4111
1,5;4110
1,5;4109
1,5;4108
1,5;4107
1,5;4106
1,5;4105
1,5;4104
1,5;4103
1,5;4102
1,5;4101
1,5;4100
1,5;4099
1,5;4098
1,5;4097
1,5;4096
1,5;4095
1,5;4094
1,5;4093
1,5;4092
1,5;4091
1,5;4090
1,5;4089
1,5;4088
1,5;4087
1,5;4086
1,5;4085
1,5;4084
1,5;4083
1,5;4082
1,5;4081
1,5;4080
1,5;4079
1,5;4078
1,5;4077
1,5;4076
1,5;4075
1,5;4074
1,5;4073
1,5;4072
1,5;4071
1,5;4070
1,5;4069
1,5;4068
1,5;4067
1,5;4066
1,5;4065
1,5;4064
1,5;4063
1,5;4062
1,5;4061
1,5;4060
1,5;4059
1,5;4058
1,5;4057
1,5;4056
1,5;4055
1,5;4054
1,5;4053
1,5;4052
1,5;4051
1,5;4050
1,5;4049
1,5;4048
1,5;4047
1,5;4046
1,5;4045
1,5;4044
1,5;4043
1,5;4042
1,5;4041
1,5;4040
1,5;4039
1,5;4038
1,5;4037
1,5;4036
1,5;4035
1,5;4034
1,5;4033
1,5;4032
1,5;4031
1,5;4030
1,5;4029
1,5;4028
1,5;4027
1,5;4026
1,5;4025
1,5;4024
1,5;4023
1,5;4022
1,5;4021
1,5;4020
1,5;4019
1,5;4018
1,5;4017
1,5;4016
1,5;4015
1,6145834;4014
1,6145834;4013
1,6145834;4012
1,6145834;4011
1,6145834;4010
1,6145834;4009
1,6145834;4008
1,6145834;4007
1,6145834;4006
1,6145834;4005
1,6145834;4004
1,6145834;4003
1,6145834;4002
1,6145834;4001
1,6145834;4000
1,6145834;3999
1,6145834;3998
1,6145834;3997
1,6145834;3996
1,6145834;3995
1,6145834;3994
1,6145834;3993
1,6145834;3992
1,6145834;3991
1,6145834;3990
1,6145834;3989
1,6145834;3988
1,6145834;3987
1,6145834;3986
1,6145834;3985
1,6145834;3984
1,6145834;3983
1,6145834;3982
1,6145834;3981
1,6145834;3980
1,6145834;3979
1,6145834;3978
1,6145834;3977
1,6145834;3976
1,6145834;3975
1,6145834;3974
1,6145834;3973
1,6145834;3972
1,6145834;3971
1,6145834;3970
1,6145834;3969
1,6145834;3968
1,6145834;3967
1,6145834;3966
1,6145834;3965
1,6145834;3964
1,6145834;3963
1,6145834;3962
1,6145834;3961
1,6145834;3960
1,6145834;3959
1,6145834;3958
1,6145834;3957
1,6145834;3956
1,6145834;3955
1,6145834;3954
1,6145834;3953
1,6145834;3952
1,6145834;3951
1,6145834;3950
1,6875;3949
1,6875;3948
1,6875;3947
1,6875;3946
1,6875;3945
1,6875;3944
1,6875;3943
1,6875;3942
1,6875;3941
1,6875;3940
1,6875;3939
1,6875;3938
1,6875;3937
1,6875;3936
1,6875;3935
1,6875;3934
1,6875;3933
1,6875;3932
1,6875;3931
1,6875;3930
1,6875;3929
1,6875;3928
1,6875;3927
1,6875;3926
1,7363281;3925
1,7363281;3924
1,7363281;3923
1,7363281;3922
1,75;3921
1,75;3920
1,75;3919
1,75;3918
1,75;3917
1,75;3916
1,75;3915
1,75;3914
1,75;3913
1,75;3912
1,75;3911
1,75;3910
1,75;3909
1,75;3908
1,75;3907
1,75;3906
1,75;3905
1,75;3904
1,75;3903
1,75;3902
1,75;3901
1,75;3900
1,75;3899
1,75;3898
1,75;3897
1,75;3896
1,75;3895
1,75;3894
1,75;3893
1,75;3892
1,75;3891
1,75;3890
1,75;3889
1,75;3888
1,75;3887
1,75;3886
1,75;3885
1,75;3884
1,75;3883
1,75;3882
1,75;3881
1,75;3880
1,75;3879
1,75;3878
1,75;3877
1,75;3876
1,75;3875
1,75;3874
1,75;3873
1,75;3872
1,75;3871
1,75;3870
1,75;3869
1,75;3868
1,75;3867
1,75;3866
1,75;3865
1,75;3864
1,75;3863
1,75;3862
1,75;3861
1,75;3860
1,75;3859
1,75;3858
1,75;3857
1,75;3856
1,75;3855
1,75;3854
1,75;3853
1,75;3852
1,75;3851
1,75;3850
1,75;3849
1,75;3848
1,75;3847
1,75;3846
1,75;3845
1,75;3844
1,75;3843
1,75;3842
1,75;3841
1,75;3840
1,75;3839
1,75;3838
1,75;3837
1,75;3836
1,75;3835
1,75;3834
1,75;3833
1,75;3832
1,75;3831
1,75;3830
1,75;3829
1,75;3828
1,75;3827
1,75;3826
1,75;3825
1,75;3824
1,75;3823
1,75;3822
1,75;3821
1,75;3820
1,75;3819
1,75;3818
1,75;3817
1,75;3816
1,75;3815
1,75;3814
1,75;3813
1,75;3812
1,75;3811
1,75;3810
1,75;3809
1,75;3808
1,75;3807
1,75;3806
1,75;3805
1,75;3804
1,75;3803
1,75;3802
1,75;3801
1,75;3800
1,75;3799
1,75;3798
1,75;3797
1,75;3796
1,75;3795
1,75;3794
1,75;3793
1,75;3792
1,75;3791
1,75;3790
1,75;3789
1,75;3788
1,75;3787
1,75;3786
1,75;3785
1,75;3784
1,75;3783
1,75;3782
1,75;3781
1,75;3780
1,75;3779
1,75;3778
1,75;3777
1,75;3776
1,75;3775
1,75;3774
1,75;3773
1,75;3772
1,75;3771
1,75;3770
1,75;3769
1,75;3768
1,75;3767
1,75;3766
1,75;3765
1,75;3764
1,75;3763
1,75;3762
1,75;3761
1,75;3760
1,75;3759
1,75;3758
1,75;3757
1,75;3756
1,75;3755
1,75;3754
1,75;3753
1,75;3752
1,75;3751
1,75;3750
1,75;3749
1,75;3748
1,75;3747
1,75;3746
1,75;3745
1,75;3744
1,75;3743
1,75;3742
1,75;3741
1,75;3740
1,75;3739
1,75;3738
1,75;3737
1,75;3736
1,75;3735
1,75;3734
1,75;3733
1,75;3732
1,75;3731
1,75;3730
1,75;3729
1,75;3728
1,75;3727
1,75;3726
1,75;3725
1,75;3724
1,75;3723
1,75;3722
1,75;3721
1,75;3720
1,75;3719
1,75;3718
1,75;3717
1,75;3716
1,75;3715
1,75;3714
1,75;3713
1,75;3712
1,75;3711
1,75;3710
1,75;3709
1,75;3708
1,75;3707
1,75;3706
1,75;3705
1,75;3704
1,75;3703
1,75;3702
1,75;3701
1,75;3700
1,75;3699
1,75;3698
1,75;3697
1,75;3696
1,75;3695
1,75;3694
1,75;3693
1,75;3692
1,75;3691
1,75;3690
1,75;3689
1,75;3688
1,75;3687
1,75;3686
1,75;3685
1,75;3684
1,75;3683
1,75;3682
1,75;3681
1,75;3680
1,75;3679
1,75;3678
1,75;3677
1,75;3676
1,75;3675
1,75;3674
1,75;3673
1,75;3672
1,75;3671
1,75;3670
1,75;3669
1,75;3668
1,75;3667
1,75;3666
1,75;3665
1,75;3664
1,75;3663
1,75;3662
1,75;3661
1,75;3660
1,75;3659
1,75;3658
1,75;3657
1,75;3656
1,75;3655
1,75;3654
1,75;3653
1,75;3652
1,75;3651
1,75;3650
1,75;3649
1,75;3648
1,75;3647
1,75;3646
1,75;3645
1,75;3644
1,75;3643
1,75;3642
1,75;3641
1,75;3640
1,75;3639
1,75;3638
1,75;3637
1,75;3636
1,75;3635
1,75;3634
1,75;3633
1,75;3632
1,75;3631
1,75;3630
1,75;3629
1,75;3628
1,75;3627
1,75;3626
1,75;3625
1,75;3624
1,75;3623
1,75;3622
1,75;3621
1,75;3620
1,75;3619
1,75;3618
1,75;3617
1,75;3616
1,75;3615
1,75;3614
1,75;3613
1,75;3612
1,75;3611
1,75;3610
1,75;3609
1,75;3608
1,75;3607
1,75;3606
1,75;3605
1,75;3604
1,75;3603
1,75;3602
1,75;3601
1,75;3600
1,75;3599
1,75;3598
1,75;3597
1,75;3596
1,75;3595
1,75;3594
1,75;3593
1,75;3592
1,75;3591
1,75;3590
1,75;3589
1,75;3588
1,75;3587
1,75;3586
1,75;3585
1,75;3584
1,75;3583
1,75;3582
1,75;3581
1,75;3580
1,75;3579
1,75;3578
1,75;3577
1,75;3576
1,75;3575
1,75;3574
1,75;3573
1,75;3572
1,75;3571
1,75;3570
1,75;3569
1,75;3568
1,75;3567
1,75;3566
1,75;3565
1,75;3564
1,75;3563
1,75;3562
1,75;3561
1,75;3560
1,75;3559
1,75;3558
1,75;3557
1,75;3556
1,75;3555
1,75;3554
1,75;3553
1,75;3552
1,75;3551
1,75;3550
1,75;3549
1,75;3548
1,75;3547
1,75;3546
1,75;3545
1,75;3544
1,75;3543
1,75;3542
1,75;3541
1,75;3540
1,75;3539
1,75;3538
1,75;3537
1,75;3536
1,75;3535
1,75;3534
1,75;3533
1,75;3532
1,75;3531
1,75;3530
1,75;3529
1,75;3528
1,75;3527
1,75;3526
1,75;3525
1,75;3524
1,75;3523
1,75;3522
1,75;3521
1,75;3520
1,75;3519
1,75;3518
1,75;3517
1,75;3516
1,75;3515
1,75;3514
1,75;3513
1,75;3512
1,75;3511
1,75;3510
1,75;3509
1,75;3508
1,75;3507
1,75;3506
1,75;3505
1,75;3504
1,75;3503
1,75;3502
1,75;3501
1,75;3500
1,75;3499
1,75;3498
1,75;3497
1,75;3496
1,75;3495
1,75;3494
1,75;3493
1,75;3492
1,75;3491
1,75;3490
1,75;3489
1,75;3488
1,75;3487
1,75;3486
1,75;3485
1,75;3484
1,75;3483
1,75;3482
1,75;3481
1,75;3480
1,75;3479
1,75;3478
1,75;3477
1,75;3476
1,75;3475
1,75;3474
1,75;3473
1,75;3472
1,75;3471
1,75;3470
1,75;3469
1,75;3468
1,75;3467
1,75;3466
1,75;3465
1,7708334;3464
1,7708334;3463
1,875;3462
1,875;3461
1,875;3460
1,875;3459
1,875;3458
1,875;3457
1,875;3456
1,875;3455
1,875;3454
1,875;3453
1,875;3452
1,875;3451
1,875;3450
1,875;3449
1,875;3448
1,875;3447
1,875;3446
1,875;3445
1,875;3444
1,875;3443
1,875;3442
1,875;3441
1,875;3440
1,875;3439
1,875;3438
1,875;3437
1,875;3436
1,875;3435
1,875;3434
1,875;3433
1,875;3432
1,875;3431
1,875;3430
1,875;3429
1,875;3428
1,875;3427
1,875;3426
1,875;3425
1,875;3424
1,875;3423
1,875;3422
1,875;3421
1,875;3420
1,875;3419
1,875;3418
1,875;3417
1,875;3416
1,875;3415
1,875;3414
1,875;3413
1,875;3412
1,875;3411
1,875;3410
1,875;3409
1,875;3408
1,875;3407
1,875;3406
1,875;3405
1,875;3404
1,875;3403
1,875;3402
1,875;3401
1,875;3400
1,875;3399
1,875;3398
1,875;3397
1,875;3396
1,875;3395
1,875;3394
1,875;3393
1,875;3392
1,875;3391
1,875;3390
1,875;3389
1,875;3388
1,875;3387
1,875;3386
1,875;3385
1,875;3384
1,875;3383
1,875;3382
1,875;3381
1,875;3380
1,875;3379
1,875;3378
1,875;3377
1,875;3376
1,875;3375
1,875;3374
1,875;3373
1,875;3372
1,875;3371
1,875;3370
1,875;3369
1,875;3368
1,875;3367
1,875;3366
1,875;3365
1,875;3364
1,875;3363
1,875;3362
1,875;3361
1,875;3360
1,875;3359
1,875;3358
1,875;3357
1,875;3356
1,875;3355
1,875;3354
1,875;3353
1,875;3352
1,875;3351
1,875;3350
1,875;3349
1,875;3348
1,875;3347
1,875;3346
1,875;3345
1,875;3344
1,875;3343
1,875;3342
1,875;3341
1,875;3340
1,875;3339
1,875;3338
1,875;3337
1,875;3336
1,875;3335
1,875;3334
1,875;3333
1,875;3332
1,875;3331
1,875;3330
1,875;3329
1,875;3328
1,875;3327
1,875;3326
1,875;3325
1,875;3324
1,875;3323
1,875;3322
1,875;3321
1,875;3320
1,875;3319
1,875;3318
1,875;3317
1,875;3316
1,875;3315
1,875;3314
1,875;3313
1,875;3312
1,875;3311
1,875;3310
1,875;3309
1,875;3308
1,875;3307
1,875;3306
1,875;3305
1,875;3304
1,875;3303
1,875;3302
1,875;3301
1,875;3300
1,875;3299
1,875;3298
1,875;3297
1,875;3296
1,875;3295
1,875;3294
1,875;3293
1,875;3292
1,875;3291
1,875;3290
1,875;3289
1,875;3288
1,875;3287
1,875;3286
1,875;3285
1,875;3284
1,875;3283
1,875;3282
1,875;3281
1,875;3280
1,875;3279
1,875;3278
1,875;3277
1,875;3276
1,875;3275
1,875;3274
1,875;3273
1,875;3272
1,875;3271
1,875;3270
1,875;3269
1,875;3268
1,875;3267
1,875;3266
1,875;3265
1,875;3264
1,875;3263
1,875;3262
1,875;3261
1,875;3260
1,875;3259
1,875;3258
1,875;3257
1,875;3256
1,875;3255
1,875;3254
1,875;3253
1,875;3252
1,875;3251
1,875;3250
1,875;3249
1,875;3248
1,875;3247
1,875;3246
1,875;3245
1,875;3244
1,875;3243
1,875;3242
1,875;3241
1,875;3240
1,875;3239
1,875;3238
1,875;3237
1,875;3236
1,875;3235
1,875;3234
1,875;3233
1,875;3232
1,875;3231
1,875;3230
1,875;3229
1,875;3228
1,875;3227
1,875;3226
1,875;3225
1,875;3224
1,875;3223
1,875;3222
1,875;3221
1,875;3220
1,875;3219
1,875;3218
1,875;3217
1,875;3216
1,875;3215
1,875;3214
1,875;3213
1,875;3212
1,875;3211
1,875;3210
1,875;3209
1,875;3208
1,875;3207
1,875;3206
1,875;3205
1,875;3204
1,875;3203
1,875;3202
1,875;3201
1,875;3200
1,875;3199
1,875;3198
1,875;3197
1,875;3196
1,875;3195
1,875;3194
1,875;3193
1,875;3192
1,875;3191
1,875;3190
1,875;3189
1,875;3188
1,875;3187
1,875;3186
1,875;3185
1,875;3184
1,875;3183
1,875;3182
1,875;3181
1,875;3180
1,875;3179
1,875;3178
1,875;3177
1,875;3176
1,875;3175
1,875;3174
1,875;3173
1,875;3172
1,875;3171
1,875;3170
1,875;3169
1,875;3168
1,875;3167
1,875;3166
1,875;3165
1,875;3164
1,875;3163
1,875;3162
1,875;3161
1,875;3160
1,875;3159
1,875;3158
1,875;3157
1,875;3156
1,875;3155
1,875;3154
1,875;3153
1,875;3152
1,875;3151
1,875;3150
1,875;3149
1,875;3148
1,875;3147
1,875;3146
1,875;3145
1,875;3144
1,875;3143
1,875;3142
1,875;3141
1,875;3140
1,875;3139
1,875;3138
1,875;3137
1,875;3136
1,875;3135
1,875;3134
1,875;3133
1,875;3132
1,875;3131
1,875;3130
1,875;3129
1,875;3128
1,875;3127
1,875;3126
1,875;3125
1,875;3124
1,875;3123
1,875;3122
1,875;3121
1,875;3120
1,875;3119
1,875;3118
1,875;3117
1,875;3116
1,875;3115
1,875;3114
1,875;3113
1,875;3112
1,875;3111
1,875;3110
1,875;3109
1,875;3108
1,9375;3107
1,9375;3106
1,9375;3105
1,9375;3104
1,9375;3103
1,9375;3102
1,9375;3101
1,9375;3100
1,9375;3099
1,9375;3098
1,9375;3097
1,9375;3096
1,9375;3095
1,9375;3094
1,9375;3093
1,9375;3092
1,9375;3091
1,9375;3090
1,9375;3089
1,9375;3088
1,9375;3087
1,9375;3086
1,9375;3085
1,9375;3084
1,9375;3083
1,9375;3082
1,9375;3081
1,9375;3080
1,9375;3079
1,9375;3078
1,9375;3077
1,9375;3076
1,9375;3075
1,9375;3074
1,9375;3073
1,9375;3072
1,9375;3071
1,9375;3070
1,9375;3069
1,9375;3068
1,9375;3067
1,9375;3066
1,9375;3065
1,9375;3064
1,9375;3063
1,9375;3062
1,9375;3061
1,9375;3060
1,9375;3059
1,9375;3058
1,9375;3057
1,9375;3056
1,9375;3055
1,9375;3054
1,9375;3053
1,9375;3052
1,9375;3051
1,9375;3050
1,9375;3049
1,9375;3048
1,9375;3047
1,9375;3046
1,9375;3045
1,9375;3044
1,9375;3043
1,9375;3042
1,9375;3041
1,9375;3040
1,9375;3039
1,9375;3038
1,9375;3037
1,9375;3036
1,9375;3035
1,9375;3034
1,9375;3033
1,9375;3032
1,9375;3031
1,9375;3030
1,9375;3029
1,9375;3028
1,9375;3027
1,9375;3026
1,9375;3025
1,9375;3024
1,9375;3023
1,9375;3022
1,9375;3021
1,9375;3020
1,9375;3019
1,9375;3018
1,9375;3017
1,9375;3016
1,9375;3015
1,9375;3014
1,9375;3013
1,9375;3012
1,9375;3011
1,9375;3010
1,9375;3009
1,9375;3008
1,9375;3007
1,9375;3006
1,9375;3005
1,9375;3004
1,9375;3003
1,9375;3002
1,9375;3001
1,9375;3000
1,9375;2999
1,9375;2998
1,9375;2997
1,9375;2996
1,9375;2995
1,9375;2994
1,9375;2993
1,9375;2992
1,9375;2991
1,9375;2990
1,9375;2989
1,9375;2988
1,9375;2987
1,9375;2986
1,9375;2985
1,9375;2984
1,9375;2983
1,9375;2982
1,9375;2981
1,9375;2980
1,9375;2979
1,9375;2978
1,9375;2977
1,9375;2976
1,9375;2975
1,9375;2974
1,9375;2973
1,9375;2972
1,9375;2971
1,9375;2970
1,9375;2969
1,9375;2968
1,9375;2967
1,9375;2966
1,9375;2965
1,9375;2964
1,9375;2963
1,9375;2962
1,9375;2961
1,96875;2960
1,96875;2959
1,96875;2958
1,96875;2957
1,96875;2956
1,96875;2955
1,96875;2954
1,96875;2953
1,96875;2952
1,96875;2951
1,96875;2950
1,96875;2949
1,96875;2948
1,96875;2947
1,96875;2946
1,96875;2945
1,96875;2944
1,96875;2943
1,96875;2942
1,96875;2941
1,96875;2940
1,96875;2939
1,96875;2938
1,96875;2937
1,96875;2936
1,96875;2935
1,96875;2934
1,96875;2933
1,96875;2932
1,96875;2931
1,96875;2930
1,984375;2929
1,984375;2928
1,984375;2927
1,984375;2926
1,984375;2925
1,984375;2924
1,9921875;2923
1,9960938;2922
2,2456055;2921
2,2767856;2920
2,2767856;2919
2,2767856;2918
2,2767856;2917
2,3151042;2916
2,3151042;2915
2,3151042;2914
2,3151042;2913
2,3151042;2912
2,3151042;2911
2,3151042;2910
2,3151042;2909
2,3151042;2908
2,3151042;2907
2,3151042;2906
2,3151042;2905
2,3151042;2904
2,3151042;2903
2,3151042;2902
2,3151042;2901
2,3151042;2900
2,3151042;2899
2,3151042;2898
2,3151042;2897
2,3151042;2896
2,3151042;2895
2,3151042;2894
2,3151042;2893
2,3151042;2892
2,3625;2891
2,3625;2890
2,3625;2889
2,3625;2888
2,3625;2887
2,3625;2886
2,3625;2885
2,3625;2884
2,3625;2883
2,3625;2882
2,3625;2881
2,3625;2880
2,3625;2879
2,3625;2878
2,3625;2877
2,3625;2876
2,3625;2875
2,3625;2874
2,3625;2873
2,3625;2872
2,3625;2871
2,3625;2870
2,3625;2869
2,3625;2868
2,3625;2867
2,3625;2866
2,3625;2865
2,3625;2864
2,3625;2863
2,3625;2862
2,3625;2861
2,3625;2860
2,3625;2859
2,3625;2858
2,3625;2857
2,3625;2856
2,3625;2855
2,3625;2854
2,3625;2853
2,3625;2852
2,3625;2851
2,3625;2850
2,3625;2849
2,3625;2848
2,3625;2847
2,3625;2846
2,3625;2845
2,3625;2844
2,3625;2843
2,3625;2842
2,3625;2841
2,3625;2840
2,3625;2839
2,3625;2838
2,3625;2837
2,3625;2836
2,3625;2835
2,3625;2834
2,3625;2833
2,3625;2832
2,3625;2831
2,3625;2830
2,3625;2829
2,3625;2828
2,3625;2827
2,3625;2826
2,3625;2825
2,3625;2824
2,3625;2823
2,3625;2822
2,3625;2821
2,3625;2820
2,3625;2819
2,3625;2818
2,3625;2817
2,3625;2816
2,3625;2815
2,3625;2814
2,421875;2813
2,421875;2812
2,421875;2811
2,421875;2810
2,421875;2809
2,421875;2808
2,421875;2807
2,421875;2806
2,421875;2805
2,421875;2804
2,421875;2803
2,421875;2802
2,421875;2801
2,421875;2800
2,421875;2799
2,421875;2798
2,421875;2797
2,421875;2796
2,421875;2795
2,421875;2794
2,421875;2793
2,421875;2792
2,421875;2791
2,421875;2790
2,421875;2789
2,421875;2788
2,421875;2787
2,421875;2786
2,421875;2785
2,421875;2784
2,421875;2783
2,421875;2782
2,421875;2781
2,421875;2780
2,421875;2779
2,421875;2778
2,421875;2777
2,421875;2776
2,421875;2775
2,421875;2774
2,421875;2773
2,421875;2772
2,421875;2771
2,421875;2770
2,421875;2769
2,421875;2768
2,421875;2767
2,421875;2766
2,421875;2765
2,421875;2764
2,421875;2763
2,421875;2762
2,421875;2761
2,421875;2760
2,421875;2759
2,421875;2758
2,421875;2757
2,421875;2756
2,421875;2755
2,421875;2754
2,421875;2753
2,421875;2752
2,421875;2751
2,421875;2750
2,421875;2749
2,421875;2748
2,421875;2747
2,421875;2746
2,421875;2745
2,421875;2744
2,421875;2743
2,421875;2742
2,421875;2741
2,421875;2740
2,421875;2739
2,421875;2738
2,421875;2737
2,421875;2736
2,421875;2735
2,421875;2734
2,421875;2733
2,421875;2732
2,421875;2731
2,421875;2730
2,421875;2729
2,421875;2728
2,421875;2727
2,421875;2726
2,421875;2725
2,421875;2724
2,421875;2723
2,421875;2722
2,421875;2721
2,421875;2720
2,421875;2719
2,421875;2718
2,421875;2717
2,421875;2716
2,421875;2715
2,421875;2714
2,421875;2713
2,421875;2712
2,421875;2711
2,421875;2710
2,421875;2709
2,421875;2708
2,421875;2707
2,421875;2706
2,421875;2705
2,421875;2704
2,421875;2703
2,421875;2702
2,421875;2701
2,421875;2700
2,421875;2699
2,421875;2698
2,421875;2697
2,421875;2696
2,421875;2695
2,421875;2694
2,421875;2693
2,421875;2692
2,421875;2691
2,421875;2690
2,421875;2689
2,421875;2688
2,421875;2687
2,421875;2686
2,421875;2685
2,421875;2684
2,421875;2683
2,421875;2682
2,421875;2681
2,421875;2680
2,421875;2679
2,421875;2678
2,421875;2677
2,421875;2676
2,421875;2675
2,421875;2674
2,421875;2673
2,421875;2672
2,421875;2671
2,421875;2670
2,421875;2669
2,421875;2668
2,421875;2667
2,421875;2666
2,421875;2665
2,421875;2664
2,421875;2663
2,421875;2662
2,421875;2661
2,421875;2660
2,421875;2659
2,421875;2658
2,421875;2657
2,421875;2656
2,421875;2655
2,421875;2654
